tweet_id,user_id,created_at,text,hashtags,retweetcount,retweeter_ids
1659756271766224896,1653938198761066496,2023-05-20 03:01:46+00:00,"เนื่องจากรามารักเรา #dek66 คนอื่นสวดมนตร์ตอนเปิดรึเปล่าไม่รู้ แต่เราเราเปิดwait for you ค่ะ🥹

แจกบั้ม(แกะแล้ว) ให้… https://t.co/AZMgWDdi3N",dek66,146,"1252954030575255557,1130746940465983491,811049531169091584"
1659756161858678785,831003432639041536,2023-05-20 03:01:20+00:00,แจก 50 ค่ะ สอบติดแล้ว ไม่ต้องเป็นเด็กซิ่วอีกต่อไปแล้ว กรี๊ดด💖🤟🏻 #dek66 https://t.co/8DO87eR9wz,dek66,687,"1161683030794047488,1510156046287126528,1084070162284724224"
1659756089834078209,1638485254783791106,2023-05-20 03:01:03+00:00,finally มีที่เรียนแน้ว แจก 123/1 คน *rt only kub 📝🐠💘 #dek66 https://t.co/6eCmrmpzi6,dek66,278,"1303299953016537089,934275998303924224,915595922578407424"
1659755599616438272,758482402545020928,2023-05-20 02:59:06+00:00,คนที่ยืนยันสิทธิ์เภสัชมอ.เข้ากลุ่มด้วยน้าา #ทีมมอ #เภสัชมอ #dek66 https://t.co/jinZx01j5A https://t.co/khMVtNkR6L,"ทีมมอ,เภสัชมอ,dek66",4,"1595663979799805953,954336088323059712,1659755578863022085"
1659755586614087680,1466376291075059719,2023-05-20 02:59:03+00:00,-`♥´- แจก 350 บาท (คนนึง 200 อีกคน 150 ) ตามที่บนไว้ค่ะ 💖🫶🏻 รีทิ้งไว้ได้เลย เดี๋ยวมาสุ่มพรุ่งนี้ตอนเย็นๆนะคะ #dek66 https://t.co/uWI0G5ShzE,dek66,774,"974221217157734400,280604390,848435779642605569"
1659755522445418496,1601207558618124289,2023-05-20 02:58:47+00:00,"มาบนค่ะ เหนื่อยมากแต่ก็ต้องสู้ ไม่ไหวจริงๆ
ใครไม่ติดมาลุ้นการประมวณผลรอบ2กันมันต้องได้ตามที่หวังสิ ใช่มั้ย🥹
ติดอัน… https://t.co/cxwGVT13UT",,196,"1532163213277929472,1135164682023493633,1329778273186791424"
1659755483849437184,1485328488739782656,2023-05-20 02:58:38+00:00,บนใหม่ ถ้าประมวลรอบ2ติดอันดับ 1หรือสองแจก500 รีอย่างเดียวเลยมา #dek66 https://t.co/XAk66HKVbd,dek66,266,"1541396580124610560,1451126142610522112,1135164682023493633"
1659755422520324096,1553934214533246976,2023-05-20 02:58:24+00:00,ถ้าประมวลรอบ2แล้วติด แจก100฿ 2คนค่ะ🌟🥺 #dek66 https://t.co/ZydtyBHVIl,dek66,134,"1532163213277929472,1339377054475644930,1597965614877790208"
1659755403100684289,1444898617026777090,2023-05-20 02:58:19+00:00,"ประมวลแล้วขึ้นอันดับ 2 แจก 100
ประมวลแล้วขึ้นอันดับ 3,5 แจก 50
#dek66 https://t.co/FPXpGcy5JE",dek66,193,"1329778273186791424,1597965614877790208,1451126142610522112"
1659755377154723840,1164860670656958465,2023-05-20 02:58:13+00:00,ถ้าติดมหาลัยรอบประมวลผลแจกตัง 100 บาทคับ #dek66,dek66,117,"1532163213277929472,1597965614877790208,1339377054475644930"
1659755331977871360,1005291117720436736,2023-05-20 02:58:02+00:00,แจก200 2คนคับ รีเรยยยยยย🤩🙌🏼 #dek66 https://t.co/kkAIRQurTJ,dek66,2009,"3145751856,874179232141680641,917597886598094849"
1659755272544583680,1543297074610941952,2023-05-20 02:57:48+00:00,"บนคับ🙏🏻 ถ้าวันที่ 26 เรามีที่เรียนสุ่มแจก 500 1 คนคับ
#dek66 https://t.co/Kt8BSZndqK",dek66,166,"1129454476794912768,1339377054475644930,798060040498225152"
1659755215552401409,1529336864364462080,2023-05-20 02:57:34+00:00,โห่เธอออออ เจ็บจี้ดดดดดดดด ขอติดมั้ย 26 นี้ได้มั้ยยยยยยยยยย #dek66 #เด็กซิ่ว #TCAS66 https://t.co/bxMnYyPkjD,"dek66,เด็กซิ่ว,TCAS66",62,"1469942225119301634,1656964245349867521,1521042727143682051"
1659755101941280768,1211139490040823809,2023-05-20 02:57:07+00:00,ถ้าประมวลรอบ 2 แล้วติดอันดับ 1-4 แจก 40 บาทคับ ㅠ ㅠ เฟลมากหลุดหมด #dek66 https://t.co/gQJbbflzHY,dek66,170,"1532163213277929472,1419733997119164441,1451126142610522112"
1659755030545833984,552532868,2023-05-20 02:56:50+00:00,"60.1732 เพิ่งหลุด ทันตะ มข. และ มช. มาติด ทันตะ มน. โหดแท้ 

#dek66 #เด็กซิ่ว #TCAS66","dek66,เด็กซิ่ว,TCAS66",289,"1431681388978212864,1127059458197049344,3019169287"
1659755010488692736,1450079015788683268,2023-05-20 02:56:45+00:00,ถ้าประมวลรอบ 2 แล้วติดอันดับ 1 - 3 แจก 500 ค่ะ #dek66 https://t.co/A2RMT0wtYG,dek66,71,"1648685397860581378,1521358425539870721,1484055859865206788"
1659754801054318592,1640931103518384128,2023-05-20 02:55:55+00:00,ได้เป็นเด่กวิดวะแน้วคั้บบ แจก500 1 คนจ้า รีไว้เล้ยยยยยยยยยยย #dek66 https://t.co/VYIRe7C8rE,dek66,264,"1453700489636245504,1543929715638951938,1584551976188399616"
1659754765918797826,1523494099013500928,2023-05-20 02:55:47+00:00,ขอบคุณตัวเองที่ติดหมอตั้งแต่ปี65 คะแนนปีนี้น่ากลัวมาก โคตรโชคดีที่เป็นรุ่นข้อสอบยาก เลยทำบ้างเดาบ้างก็ติดหมอได้ ถ้า… https://t.co/dr30AueRCf,,8,"1239151790454534144,1381643504833622018,1288496245233786880"
1659754742237786113,1474262110511058948,2023-05-20 02:55:41+00:00,"แก้บนค้าบ แจก100฿ รีได้เลยย 🫶🏻

#dek66 https://t.co/g2QkeaenME",dek66,1078,"1453700489636245504,729280950480175105,1080062224884879360"
1659754723594092545,1158388686448279552,2023-05-20 02:55:37+00:00,มีหมอจุฬามาติด แจก 200 #dek66,dek66,88,"1532163213277929472,1597965614877790208,1339377054475644930"
1659754641998110728,956161767347924992,2023-05-20 02:55:18+00:00,JC.TU มาละค่า;~; แจก 66/1 คนตามสัญญาคั้บ รีอย่างเดียว #dek66 #TCAS66 https://t.co/6dbM9wJw62,"dek66,TCAS66",475,"3312959900,1532163213277929472,280604390"
1659754604450689025,1637292859949977600,2023-05-20 02:55:09+00:00,สาธุติดที่อันดับที่ดีกว่านี้หรืออันดับ2 แจก200 2คน รีทวิตเลยค่า อยากอยู่มอเดียวน้องคนนั้น ดีใจกับหนูหน่อย #dek66 https://t.co/mFp8obT3EZ,dek66,204,"1135164682023493633,1597965614877790208,1339377054475644930"
1659754355032203264,1543192551725072384,2023-05-20 02:54:09+00:00,อิจฉารอบ2นะเอาจริง บางคนคะแนนน้อยกว่าก็ติดเพราะรับเยอะ คือแกเข้าใจมั้ยว่าเด็กมันเข้ารอบ3เยอะแต่จำนวนรับมันทุเรศอะ บ… https://t.co/0Ejy1ICEgZ,,1253,"1157145350550933511,1460782926585495552,1590252903130075136"
1659754332001271817,797381986364948480,2023-05-20 02:54:04+00:00,"ถ้าอันดับเลื่อนขึ้น แจก 100/1คน คั้บ 
รีอย่างเดียว มธรับรักหน่อย 😭🙏🏻⭐️ #dek66 https://t.co/M09FIeSpJY",dek66,212,"1135164682023493633,1451126142610522112,1329778273186791424"
1659754116065939456,1651689410021445632,2023-05-20 02:53:12+00:00,บน ถ้าจิดประมวลรอบ2 จะบริจาคเงินให้มูลนิธิ + แจกเงิน 100 / 1 คน #dek66,dek66,132,"1532163213277929472,1220345893989208070,1597965614877790208"
1659754078640164864,3213057910,2023-05-20 02:53:03+00:00,ติด1-6 แจก500 ค่ะ #dek66 https://t.co/A6WUvPVOxu,dek66,282,"1451126142610522112,1329778273186791424,1597965614877790208"
1659753996192739328,1140635154769047552,2023-05-20 02:52:44+00:00,ติดแล้วคับทุกคน🥳🫵🏻 รีทวิตได้เลย เราแจกตัง 166฿ 1 คน เดี๋ยวค่ำๆมาสุ่ม (แอบงอนอันดับ 1 แต่ไม่เป็นไรเรารักมธ) #dek66 https://t.co/7ubGu7NFY8,dek66,1514,"1302621417167486984,1123520441484623872,1465732778360598530"
1659753955927400448,1471171056937279488,2023-05-20 02:52:34+00:00,ประมวลผลแล้วติดจุฬา เราแจก 500 บาทค่ะ รีได้เลย เดี๋ยวมาบอกวันที่ 26 ค่ะ ;—; #dek66,dek66,264,"1135164682023493633,1451126142610522112,1597965614877790208"
1659753901443395585,1248878695726510080,2023-05-20 02:52:21+00:00,"แก้บนค่ะ 100​ รีเลยค่า
#dek66 https://t.co/MDhdIii5Rg",dek66,314,"1057284848635719680,3302938572,1135164682023493633"
1659753846175047680,1475813599700414465,2023-05-20 02:52:08+00:00,แจก50บาท 1คนคับได้ที่เรียนตามที่คาดหวังเอาไว้แล้วสุ่มตอนเย็นคับ #dek66 https://t.co/ne62LWTFDX,dek66,250,"1396650568291033089,864812359478423552,921289014405087232"
1659753798552944640,1222124906566971393,2023-05-20 02:51:56+00:00,"Pick a card 
""จะยื่นประมวลใหม่ดีมั้ย""
หัวข้อสำหรับ #dek66 ที่กำลังลังเลไม่กล้าไม่รู้จะทำยังไง
ตั้งสมาธิให้มั่นเลือก… https://t.co/8AlXHXn3wZ",dek66,2,"934970075894788096,2255945844,1507028910231650305"
1659753766038667264,976695257982095360,2023-05-20 02:51:49+00:00,"บนคับ ประมวลครั้งที่ 2
ติดอันดับ 1-5 แจก 200 / 1คน
ติด6-10 แจก 100 / 1 คน
#dek66 https://t.co/A9jZuFV9i8",dek66,274,"1206569453502124034,1498461246802493442,1451126142610522112"
1659753674342817793,1578443256601645057,2023-05-20 02:51:27+00:00,"ถ้าติดประมวลครั้งที่2 แจกเงิน300฿ ♡🥹🎀🎀
#dek66 https://t.co/8T6NM4Scjs",dek66,296,"1532163213277929472,1451126142610522112,1453700489636245504"
1659753493727711233,1441255587954626566,2023-05-20 02:50:44+00:00,"มาแก้บนค้าบ เป็นสาววิศวะคอมแร้ว 😭🖐🏻💖

♡ รี + ฟอล 
♡ แจกพิ้งคริสมาส ส่งฟรีค้าบ
♡ สุ่มสิ้นเดือน (31/05)

#ตลาดนัดnct… https://t.co/si5oZyuUL9",ตลาดนัดnct,44,"1543929715638951938,1597965614877790208,1276911541355331585"
1659753406301605888,1121751319092404225,2023-05-20 02:50:23+00:00,แจกเงิน 100 บาทค่ะ เนื่องจากติดอันดับ 1 รีอย่างเดียวเลยยย ฟอลด้วย + 100 ค่ะ #dek66 #ทีมมน https://t.co/Dappa28MQW,"dek66,ทีมมน",995,"1111155531727564800,1492852403045281795,1068317968881217536"
1659753357463126016,1242441463163531264,2023-05-20 02:50:11+00:00,อันดับเลื่อนขึ้น ติดอันไหนก็ได้แต่ไม่ใช่อันเดิมแจก100 รีอย่างเดียว #dek66 https://t.co/skLPIbE2It,dek66,224,"1135164682023493633,1206569453502124034,1498461246802493442"
1659753334411255813,1543961567699513344,2023-05-20 02:50:06+00:00,เดี๋ยวมาแจก 100 นึงค่ะรีอย่างเดียว #dek66 https://t.co/BpmsqXeEle,dek66,394,"1135164682023493633,1532163213277929472,1513500753301684226"
1659753250986549248,952132441531039744,2023-05-20 02:49:46+00:00,"บนค่ะ 🙏🏻

ถ้าวันที่ 26 เรามีที่เรียน แจก 1,000 1คนค่ะ

#dek66 #เด็ก66 https://t.co/bysYasoVjw","dek66,เด็ก66",313,"1329778273186791424,1597965614877790208,1528296670596722688"
1659752973667553280,1482914998188134400,2023-05-20 02:48:40+00:00,"ประมวลผลรอบ2 แต่อันดับ1-2 แจก 100฿
รีเลย #dek66",dek66,141,"1135164682023493633,1532163213277929472,1513523451331751942"
1659752768322830337,1084070578678423552,2023-05-20 02:47:51+00:00,#dek66 แจก500 รีเลยคับ https://t.co/Ck8BjlLneB,dek66,4288,"917391830131531776,468353228,1399794129006075906"
1659752765856555008,1276090324297715712,2023-05-20 02:47:50+00:00,ถ้าติดอันดับ 1 -6 แจก 200 #dek66 https://t.co/uV2oXbUxWS,dek66,296,"1498461246802493442,1451126142610522112,1207953452350889985"
1659752643886211080,4835958769,2023-05-20 02:47:21+00:00,"แจก 100฿ค่ะ งบน้อย ติดคณะที่อยากได้ก็พอใจอยู่ค่ะ

#dek66",dek66,386,"1543929715638951938,1597965614877790208,1259550629711581184"
1659752392563527680,1235200745072447488,2023-05-20 02:46:21+00:00,เดบิ้วเป็นเด็กมธแล้วคั้บ มีที่เรียนแล้ว😭 #dek66 https://t.co/12FChQZaQV,dek66,10,"961593940339187712,1534180397470593024,4427840114"
1659752284472111106,952192623745249280,2023-05-20 02:45:55+00:00,ถ้าประมวลแล้วได้ขึ้นไปแจกเงิน 300 คับ รีเลย #dek66 #เด็กซิ่ว https://t.co/yxC9NFzPYl,"dek66,เด็กซิ่ว",673,"1004319013080403968,836856417587982336,805697109697531904"
1659752278935601153,1405888868067405824,2023-05-20 02:45:54+00:00,"บนใหม่เพราะยื่นประมวลผลรอบสอง
ถ้าติด 1 ใน 4 อันดับ แจก 500 ค่ะ 
#รีเท่านั้น #dek66","รีเท่านั้น,dek66",164,"1532163213277929472,1451126142610522112,1597965614877790208"
1659752279279546369,1488707373690925056,2023-05-20 02:45:54+00:00,ถ้าวันที่ 26 อันดับเลื่อนขึ้น แจก 100฿ 2คนคับ #dek66 https://t.co/GuwVX6Im0v,dek66,244,"1451126142610522112,1498461246802493442,1597965614877790208"
1659752254067572736,1388800101888364546,2023-05-20 02:45:48+00:00,"ติดแล้วค่ะ😭 
แจก 100บาท 1 คนค่ะ รีทวิตเลย 

ใครติดคณะนี้เหมือนกันเมคเฟรนได้นะคะ 🥺💐💗 จริงๆจะประมวลรอบ 2 แต่แจกก่อน… https://t.co/Pc19g4pzpH",dek66,1385,"1351124148228153348,1091658099088228352,280604390"
1659752197218000897,1258694048312782848,2023-05-20 02:45:35+00:00,ติดแล้วค้าบบ แจก50฿/1คน รีเลยค่ะ สุ่มดึกๆของพรุ่งนี้ #dek66 https://t.co/tfqOStBmbK,dek66,800,"1453700489636245504,1465732778360598530,805697109697531904"
1659752166859603968,1242877343758028801,2023-05-20 02:45:27+00:00,ได้เป็นเด็กนิเทศสมจัยแล้วคับ 🥺🫶🏻 #dek66 https://t.co/C67kSSsFym,dek66,1,"1584442950473617408,1425473426655875085"
1659752082046590976,1597131567201419265,2023-05-20 02:45:07+00:00,เป็นสาวมธละคับ แก้บน 800 รีไว้เลยค่ะ😭😭😭😭 #dek66 https://t.co/UQNQsoqJ4x,dek66,604,"1453700489636245504,1518854149802053632,1490730276108275712"
1659752055324704768,1388034216152109058,2023-05-20 02:45:01+00:00,"ขอสอบถามคนที่ติดได้คะแนนเท่าไรกันบ้างคะ
- วิทยาลัยนวัต มธ การจัดการมรดก 
-วิทยาลัยนานาชาติเพื่อความยั่งยืน การโรงแร… https://t.co/cfr3MaGkMw",,2,"1015606375869661184,1484018402197131265"
1659751967462424577,1286630937770385410,2023-05-20 02:44:40+00:00,"26 นี้ถ้าได้เลื่อนอันดับแจก500 / 1คนค่ะ 
รีอย่างเดียว #dek66 https://t.co/3cBfDtdpUN",dek66,420,"1142005423844679681,1135164682023493633,1451126142610522112"
1659751820900851713,784643654681923584,2023-05-20 02:44:05+00:00,ประมวลผลรอบ 2 ถ้ามีที่เรียนสักที่แจก 100 บาท 1 คนค่ะ #dek66,dek66,121,"1532163213277929472,1597965614877790208,1533294248669241344"
1659751782267109376,1562826112626937857,2023-05-20 02:43:56+00:00,ไม่คาดหวัง=ไม่ผิดหวัง แต่มึงคะแนน+20 หลุดกูอึ้ง😭😭😭 #dek66,dek66,95,"1638412476223213568,1125300878313807872,1513567336439025664"
1659751729267871744,928282548177846272,2023-05-20 02:43:43+00:00,แก้บนคะแนนสอบ แจก 600 3 คนคนละ 200 รีเลยค่า ตอนสุ่มแท็กเรียกคับ🙌🏻 #dek66,dek66,511,"1135164682023493633,1543929715638951938,1118552814903365632"
1659751688528621574,1467760467116380161,2023-05-20 02:43:33+00:00,ถ้าอับดับเลื่อนขึ้นแจก 100 รีเลย #dek66 https://t.co/9Mk9hm8w4F,dek66,346,"1135164682023493633,1329778273186791424,1498461246802493442"
1659751605263294472,1276804479132659712,2023-05-20 02:43:14+00:00,ประมวลรอบ2ได้เภสัชมช.แจก100/1คนค่ะ 🙏🏻🤍#dek66,dek66,130,"1532163213277929472,1597965614877790208,1097808895664304129"
1659751596849524736,1525518393398693888,2023-05-20 02:43:12+00:00,กุบอกได้คำเดียว คะแนนเสียวหีมาก เฟ้อตายโหงไปเลยอะ #dek66,dek66,1208,"1233686481639596032,1125300878313807872,892066504706998272"
1659751531296727040,1005839467859492865,2023-05-20 02:42:56+00:00,ตามสัญญา แจก 50/2 ค่า รีไว้น้า #dek66 https://t.co/i1uecCHsjD,dek66,642,"1135164682023493633,3093285414,1597965614877790208"
1659751463424507904,1446791676538732545,2023-05-20 02:42:40+00:00,"อย่างน้อยก็ติดแล้ว แจก 100 ค้าบ รีอย่างเดียวนะคะ 🥹🖐🏻🤍
#dek66 https://t.co/qPkcCPCDvW",dek66,1564,"1655595211031035904,967220507564171264,934714619049820160"
1659751455866388481,953621512686219265,2023-05-20 02:42:38+00:00,ติดแล้วค่าา แจก500฿ รีเลยค่า #dek66 https://t.co/vNX3QQcyOv,dek66,1028,"729280950480175105,1123520441484623872,839667531891695616"
1659751386672943104,1071629745970831360,2023-05-20 02:42:21+00:00,การศึกษาประเทศไทยเฮงซวยชิบหาย เด็กหลุดเพราะเทียบคะแนนไม่ได้มีอยู่จริงค่า #dek66,dek66,17,"918768678165929984,945297973277212673,973119627336171521"
1659751307945865216,1305402359355289601,2023-05-20 02:42:03+00:00,แจก 500 ค่ะ รีอย่างเดียว ไม่ได้บนไรเยอะขอแค่ติด ชั้นเป็นเด้ก66 จริงแล้ว😭 #dek66 https://t.co/kQjkCOyda4,dek66,7804,"1451126142610522112,1317842891943768065,1570387943663226881"
1659751306033250305,898563311742078977,2023-05-20 02:42:02+00:00,ทำไมวะ กุพยายามกับมันมากๆอะ คะแนนก็ไม่ได้ขี้เหร่มากมาย กุต้องพยายามขนาดไหน ถึงจะได้เรียนในที่ที่กุอยากเรียน #dek66,dek66,1824,"960834906883375104,1416860729789976576,1443291549626892288"
1659751287293083648,1250289847723384832,2023-05-20 02:41:58+00:00,เป็๋นเด็ก63 ที่มีปัญหาหลายอย่างเลยไมไ่ด้เรียนต่อ ปีนี้เราหวังไว้ว่าถ้าเราติดมอที่เราหวังอนาคตเราจะเปลี่ยนไปเลย เรา… https://t.co/iExntiE3i0,,54,"1564653493876854789,1406959391941677066,1438130704718589952"
1659751245484261376,890483195421970432,2023-05-20 02:41:48+00:00,ติดอันดับไหน และจะขอประมวลครั้งที่ 2 ในอันดับใดได้บ้าง เช็กในภาพนี้เลย #dek66 #TCAS66 https://t.co/kvzvKwqnyK,"dek66,TCAS66",285,"1165162218125529088,1398233159750221826,1380459402029756416"
1659751244993560576,1501913406764646400,2023-05-20 02:41:48+00:00,แจก 100฿ รีไว้ได้เลยค่ะ🥹🙏 #dek66 https://t.co/a5cWGWaAAL,dek66,940,"3312959900,1066861267816607745,1135164682023493633"
1659751143923392512,977373592164839426,2023-05-20 02:41:24+00:00,"ถ้าประมลผลแล้วได้อันดับดีกว่าเดิม
แจกตัง 200 บาท 
#dek66 https://t.co/kjdMJWoIRb",dek66,1365,"1541396580124610560,1052420933229654016,3244851847"
1659751047928369152,935496872428314624,2023-05-20 02:41:01+00:00,อันดับเลื่อนแจก 50/1 💀💀 #dek66,dek66,127,"1465732778360598530,1532163213277929472,1597965614877790208"
1659750883163537409,1076352519742283776,2023-05-20 02:40:21+00:00,"แจก100บาท 1คนค่ะ รีไว้ได้เลย
ใครติดมาเมคเฟรนกันได้นะคะ😭✌️ #dek66 https://t.co/HRFanMfS7A",dek66,335,"1265656564058218496,1135164682023493633,1510156046287126528"
1659750791148871681,1627713788354117634,2023-05-20 02:39:59+00:00,ติดแร้วคับ แจก 180 คนนึงรีเลยๆๆๆ ใครติดแล้วอยากเมคเฟรนก็คุยกันได้นะคับ🥹 #dek66 https://t.co/Wgq9mZwBsb,dek66,1187,"1929044690,1451126142610522112,1084070162284724224"
1659750517428588545,552532868,2023-05-20 02:38:54+00:00,"71.49 เพิ่งหลุด วิทยาการคอมพิวเตอร์ ภาคพิเศษ ม.เกษตร มา แรงมากกก

#dek66 #เด็กซิ่ว #TCAS66","dek66,เด็กซิ่ว,TCAS66",326,"1255489623121375233,918310818189414400,891629943184015360"
1659750491428118529,711779381878730753,2023-05-20 02:38:48+00:00,"คะแนนต่ำสุดที่ติดนะครับ
หมอ
ม บู 60.5 
มทส 61.x
มน มอ 62.x
มช 64.5
มข 65

#กสพท66 #tcas66 #dek66","กสพท66,tcas66,dek66",365,"838608885187371008,1511820005436178432,1417895117394874372"
1659750461304623106,1507399428079951872,2023-05-20 02:38:41+00:00,"ทุกคนเราทำได้แล้ว วารสาร มธ รักเราแล้ว😭😭 

✨🎀แจก 100 บาท 2 คนคั้บ รีเลยย
—ใครติดเจซี ทียู มาเมคเฟรนก๊อกๆเดมกันได้นะ… https://t.co/uFhQlamdd7",,2832,"4778488879,1213492825116950534,1421318926277902340"
1659750208950124544,721239061847875584,2023-05-20 02:37:41+00:00,"rtแจก50 ฟลว100ค้าบ
ใครติดbmci tuทักมาเมคเฟรนได้น้า😍🤲🏻 #dek66 https://t.co/i0OAkvwSS0",dek66,695,"1552691959222788096,1451126142610522112,1453700489636245504"
1659750197969457153,1527606595538284544,2023-05-20 02:37:38+00:00,อันดับขยับ แจก200/1คนค่าพี่ #dek66 https://t.co/Y96sMvLZHh,dek66,590,"1102213988891340800,4863290683,1197826985067548672"
1659750163534217217,839122981091586048,2023-05-20 02:37:30+00:00,แจก 100/1คนค่า รีได้เลย #dek66 https://t.co/Bb5Xcl904H,dek66,398,"1197826985067548672,1364180788883849221,934714619049820160"
1659749972877910018,1628364514671603714,2023-05-20 02:36:44+00:00,"เป็นเด็กพระพิรุณค่ะ ✅✅ #dek66 
แจก 800 / 8 คนค่ะ รีไปเลย
เดี๋ยวมาสุ่มแจกวันที่ 26 ค่ะ 💗💗💗 https://t.co/uFHQhQpfSL",dek66,1529,"973948116884799488,1248799820199776256,1352679167574200320"
1659749942494388232,1476865970694078468,2023-05-20 02:36:37+00:00,"ติดทันตะแล้วค่ะ 
#DEK66 https://t.co/7CuEWXLTnC",DEK66,362,"1602178326042652672,1280181464907132945,1432622684160946182"
1659749917139800068,898563311742078977,2023-05-20 02:36:31+00:00,อีดอกโลกจะใจร้ายกับกุเกินไปละ กุที่คิดว่าติดแน่ๆ กุเตรียมหาหอเรียบร้อยละ สรุปหลุดหมดจ้า #dek66,dek66,292,"1460902725537857541,1439528437639626758,828961411711717378"
1659749882352246784,1343389117023887360,2023-05-20 02:36:23+00:00,อันดับเลื่อน แจก 50/1 ค่ะ #dek66 https://t.co/vSc8NCBqEb,dek66,337,"1453231957484228608,1419556832054439943,1197826985067548672"
1659749832582656004,2561600371,2023-05-20 02:36:11+00:00,"งาน RA59 First Meet 
พวกเราขอต้อนรับน้อง ๆ ทั้ง 3 รอบ รวม 212 คนด้วยนะครับ
วันนี้ 19.00 น. เจอกันครับ
(ใครยังไม่เข้… https://t.co/1TKEHAgYjh",,5,"2561600371,949483866,1592176516200562688"
1659749794938785793,1529322463384875009,2023-05-20 02:36:02+00:00,"ติดแล้วทุกคน มชแกมัน มันแน่มาโดยตลอด กรี๊ดดดกดดดดดดดดดดดดดด แจก100บาทรีเลยคับบบบบ

#dek66 https://t.co/xLlLOpOYV1",dek66,291,"1439774227867992066,1512051214401548290,1432251353343016961"
1659749707877617664,1582445561315090432,2023-05-20 02:35:41+00:00,ติดแล้วคับ รีต้นทวิตได้เลย ทุ่มสองทุ่มจะมาแจกให้จ้า 50 บาท 1 คน  และ ติ้กเก้อ50c 1คน ค้าบบบบ #dek66… https://t.co/BFw1GfWu9g,dek66,61,"1465732778360598530,1283829842392125440,1202930185739194368"
1659749691062644737,1046764270858395648,2023-05-20 02:35:37+00:00,ใครมีที่เรียนแล้วยินดีด้วยน้าน้อนๆ #dek66,dek66,1,926968144987504640
1659749676407738368,1615982156727349248,2023-05-20 02:35:34+00:00,ติดอันดับสูงกว่าอันปัจจุบันแจก100฿ 🥲 #dek66 https://t.co/zvyBAyzXTB,dek66,297,"1062255644294569984,1228577420883578881,1373171524786548737"
1659749629397975040,1576524987573600257,2023-05-20 02:35:22+00:00,มหาลัยสนใจรับเพิ่มมั้ยคะ หลุดเยอะขนาดนี้ ถ้าเก้าอี้ไม่พอเราพกเก้าอี้ไปเรียนที่มอก็ได้ค่ะ ขอเรียนด้วยคน #dek66 #TCAS66,"dek66,TCAS66",162,"1465941288843460608,1076744122206023680,1414885847317450752"
1659749623651770371,1597570969136431104,2023-05-20 02:35:21+00:00,บนค่ะ ถ้ายื่นประมวลแล้วอันดับเราขยับแจก300 #dek66,dek66,174,"1532163213277929472,1597965614877790208,1451960118275239941"
1659749620602540032,1455535844132020228,2023-05-20 02:35:20+00:00,"มีใครติดพยาบาลบรมคะแนนต่ำกว่า 45 มั้ยคะ
 #dek66",dek66,4,"1601507145836470273,1517517516255367168,1591429809195732992"
1659749560917585920,1503238080228040708,2023-05-20 02:35:06+00:00,"I finally got accepted ka!! 
ได้เป็นสาวอักษรฬแล้ว ขอบคุณทุกคนที่อยู่ด้วยกันมาตลอดการเดินทางครั้งนี้เลยนะคะขอบคุณมาก… https://t.co/y7MrG0gmLh",,82,"1469696195878551552,949502527485063168,1559361964945469440"
1659749524158685187,1462071172342829057,2023-05-20 02:34:57+00:00,"เดกสิบสี่ติดมหาลัยแล้วแจก100/1คนจ้ารีเลย
 #dek66 https://t.co/fmttJzk4bN",dek66,3537,"940939009,260308429,2582191118"
1659749513689731073,1370641060657963009,2023-05-20 02:34:55+00:00,"ประกาศบนจริงจัง

ถ้าติด 3 อันดับแรก
1. แจกเงิน 100 บาท 1 คน รีเท่านั้น
2. แจกซับ rogerfilms 3 ซับ
 #dek66 https://t.co/YyK4Tlg97L",dek66,302,"1419556832054439943,1373171524786548737,1657712572857196545"
1659749464381460482,1512473053682315265,2023-05-20 02:34:43+00:00,แจก50฿ 1คนนะคะ เราติดอันดับที่3 สุ่มพรุ่งนี้ค่ะ #dek66 https://t.co/OK9WS6DuWR,dek66,192,"1102213988891340800,1435107118692982786,1066245012118093826"
1659749448225005568,1430054312000909319,2023-05-20 02:34:39+00:00,ถ้าได้เลื่อนอันดับขึ้นแจก200 รีทวิตได้เลย #dek66 https://t.co/GScn6SFkZo,dek66,299,"1657712572857196545,4778488879,1432622684160946182"
1659749437005266945,1651925839930617856,2023-05-20 02:34:37+00:00,"“ขอให้ประมวลแล้วอันดับเลื่อน”

“ขอให้ประมวลแล้วอันดับเลื่อน”

“ขอให้ประมวลแล้วอันดับเลื่อน”

“ขอให้ประมวลแล้วอันดับ… https://t.co/BfYElB7UY3",,612,"1152407892844134400,876583200897720320,1529399375905951744"
1659749425638670336,1561396463699361792,2023-05-20 02:34:34+00:00,น้องๆคนไหนที่ยืนยันสิทธิ์ทั้งรอบ 1 2 3คณะมนุษยศาสตร์ สาขาวิชาภาษาและวัฒนธรรมพม่า มช แล้วรบกวนทักเดมมาหน่อยนะคะะะ เ… https://t.co/HT9G9dC1s3,,2,1313386084353544192
1659749316662300672,957921295613665280,2023-05-20 02:34:08+00:00,"ติดแล้วค่ะ y-y แจก 100 บาทคับผม 
รุ่นพี่ หรือเพื่อนๆมาเมคเฟรนได้นะคะ อิ_อิ #dek66 https://t.co/8oRNzbfNQQ",dek66,1807,"749142731167899648,1583699062079258626,2582191118"
